,date,days,fishname,fishnum,fishnum-avg,fishsize,people,temp
8852,2018-02-28,,カサゴ,7,0.058823529411764705,15～18 cm,119,10
8853,2018-02-28,,カレイ,1,0.008403361344537815,44  cm,119,10
8854,2018-02-28,,クロダイ,3,0.025210084033613446,45～48 cm,119,10
8855,2018-02-28,,コノシロ,11,0.09243697478991597,25～30 cm,119,10
8856,2018-02-28,,シロギス,2,0.01680672268907563,19～20 cm,119,10
8857,2018-02-28,,フッコ,5,0.04201680672268908,40～57 cm,119,10
8858,2018-02-28,,セイゴ,2,0.01680672268907563,25～38 cm,119,10
8859,2018-02-28,,フグ,8,0.06722689075630252,15～20 cm,119,10
8860,2018-02-28,,マイワシ,1,0.008403361344537815,20  cm,119,10
8861,2018-02-27,,アイナメ,3,0.02142857142857143,31～36 cm,140,10
8862,2018-02-27,,イシモチ,23,0.16428571428571428,20～32 cm,140,10
8863,2018-02-27,,ウミタナゴ,11,0.07857142857142857,15～20 cm,140,10
8864,2018-02-27,,カサゴ,3,0.02142857142857143,15～20 cm,140,10
8865,2018-02-27,,カレイ,2,0.014285714285714285,30～41 cm,140,10
8866,2018-02-27,,コノシロ,6,0.04285714285714286,23～28 cm,140,10
8867,2018-02-27,,イイダコ,1,0.007142857142857143,None,140,10
8868,2018-02-27,,フッコ,2,0.014285714285714285,46～56 cm,140,10
8869,2018-02-27,,フグ,6,0.04285714285714286,20～25 cm,140,10
8870,2018-02-27,,メバル,4,0.02857142857142857,18～25 cm,140,10
8871,2018-02-27,,アナゴ,1,0.007142857142857143,40  cm,140,10
8872,2018-02-26,,アナゴ,1,0.014705882352941176,25  cm,68,10
8873,2018-02-26,,ウミタナゴ,3,0.04411764705882353,15～16 cm,68,10
8874,2018-02-26,,カサゴ,1,0.014705882352941176,15  cm,68,10
8875,2018-02-26,,カレイ,2,0.029411764705882353,15～37 cm,68,10
8876,2018-02-26,,コノシロ,42,0.6176470588235294,23～31 cm,68,10
8877,2018-02-26,,フッコ,2,0.029411764705882353,40～45 cm,68,10
8878,2018-02-26,,ハゼ,1,0.014705882352941176,15  cm,68,10
8879,2018-02-26,,フグ,2,0.029411764705882353,20～30 cm,68,10
8880,2018-02-25,,アナゴ,1,0.0038461538461538464,30  cm,260,10
8881,2018-02-25,,イシモチ,25,0.09615384615384616,25～27 cm,260,10
8882,2018-02-25,,ウミタナゴ,30,0.11538461538461539,15～24 cm,260,10
8883,2018-02-25,,カサゴ,8,0.03076923076923077,15～20 cm,260,10
8884,2018-02-25,,カレイ,4,0.015384615384615385,20～41 cm,260,10
8885,2018-02-25,,コノシロ,122,0.46923076923076923,25～30 cm,260,10
8886,2018-02-25,,イイダコ,2,0.007692307692307693,None,260,10
8887,2018-02-25,,シロギス,1,0.0038461538461538464,23  cm,260,10
8888,2018-02-25,,フッコ,1,0.0038461538461538464,40  cm,260,10
8889,2018-02-25,,セイゴ,2,0.007692307692307693,25～30 cm,260,10
8890,2018-02-25,,フグ,5,0.019230769230769232,15～20 cm,260,10
8891,2018-02-24,,アイナメ,3,0.009345794392523364,25～39 cm,321,9
8892,2018-02-24,,アナゴ,3,0.009345794392523364,20～40 cm,321,9
8893,2018-02-24,,イシモチ,39,0.12149532710280374,20～30 cm,321,9
8894,2018-02-24,,ウミタナゴ,44,0.13707165109034267,15～25 cm,321,9
8895,2018-02-24,,カサゴ,30,0.09345794392523364,15～20 cm,321,9
8896,2018-02-24,,カレイ,5,0.01557632398753894,20～48 cm,321,9
8897,2018-02-24,,コノシロ,71,0.22118380062305296,25～30 cm,321,9
8898,2018-02-24,,サバ,1,0.003115264797507788,30  cm,321,9
8899,2018-02-24,,ニベ,1,0.003115264797507788,25  cm,321,9
8900,2018-02-24,,イイダコ,1,0.003115264797507788,None,321,9
8901,2018-02-24,,フッコ,1,0.003115264797507788,55  cm,321,9
8902,2018-02-24,,セイゴ,1,0.003115264797507788,28  cm,321,9
8903,2018-02-24,,ハゼ,1,0.003115264797507788,20  cm,321,9
8904,2018-02-24,,フグ,5,0.01557632398753894,20～31 cm,321,9
8905,2018-02-24,,メジナ,1,0.003115264797507788,30  cm,321,9
8906,2018-02-24,,メバル,3,0.009345794392523364,15～28 cm,321,9
8907,2018-02-23,,アイナメ,1,0.009174311926605505,30  cm,109,11
8908,2018-02-23,,アジ,7,0.06422018348623854,20～24 cm,109,11
8909,2018-02-23,,アナゴ,3,0.027522935779816515,30～40 cm,109,11
8910,2018-02-23,,イシモチ,17,0.1559633027522936,16～30 cm,109,11
8911,2018-02-23,,ウミタナゴ,32,0.29357798165137616,15～20 cm,109,11
8912,2018-02-23,,カサゴ,1,0.009174311926605505,15  cm,109,11
8913,2018-02-23,,カレイ,1,0.009174311926605505,28  cm,109,11
8914,2018-02-23,,クロダイ,2,0.01834862385321101,45～49 cm,109,11
8915,2018-02-23,,コノシロ,50,0.45871559633027525,25～30 cm,109,11
8916,2018-02-23,,フッコ,5,0.045871559633027525,41～49 cm,109,11
8917,2018-02-23,,セイゴ,1,0.009174311926605505,30  cm,109,11
8918,2018-02-23,,ハゼ,1,0.009174311926605505,20  cm,109,11
8919,2018-02-23,,フグ,6,0.05504587155963303,20～25 cm,109,11
8920,2018-02-23,,メバル,1,0.009174311926605505,20  cm,109,11
8921,2018-02-22,,アジ,1,0.0196078431372549,23  cm,51,11
8922,2018-02-22,,アナゴ,3,0.058823529411764705,20～55 cm,51,11
8923,2018-02-22,,イシモチ,4,0.0784313725490196,20～23 cm,51,11
8924,2018-02-22,,ウミタナゴ,38,0.7450980392156863,16～27 cm,51,11
8925,2018-02-22,,カレイ,2,0.0392156862745098,15～31 cm,51,11
8926,2018-02-22,,コノシロ,26,0.5098039215686274,25～30 cm,51,11
8927,2018-02-22,,フッコ,1,0.0196078431372549,59  cm,51,11
8928,2018-02-22,,フグ,2,0.0392156862745098,15～20 cm,51,11
8929,2018-02-22,,メバル,1,0.0196078431372549,18  cm,51,11
8930,2018-02-21,,アイナメ,2,0.020202020202020204,29～39 cm,99,11
8931,2018-02-21,,アジ,1,0.010101010101010102,23  cm,99,11
8932,2018-02-21,,イシモチ,1,0.010101010101010102,25  cm,99,11
8933,2018-02-21,,ウミタナゴ,7,0.0707070707070707,18～20 cm,99,11
8934,2018-02-21,,カサゴ,7,0.0707070707070707,15～20 cm,99,11
8935,2018-02-21,,クロダイ,1,0.010101010101010102,48  cm,99,11
8936,2018-02-21,,コノシロ,8,0.08080808080808081,26～30 cm,99,11
8937,2018-02-21,,フッコ,2,0.020202020202020204,42～46 cm,99,11
8938,2018-02-21,,セイゴ,1,0.010101010101010102,38  cm,99,11
8939,2018-02-21,,ハゼ,1,0.010101010101010102,20  cm,99,11
8940,2018-02-21,,フグ,5,0.050505050505050504,18～25 cm,99,11
8941,2018-02-21,,メバル,1,0.010101010101010102,20  cm,99,11
8942,2018-02-19,,アジ,3,0.025,20～22 cm,120,11
8943,2018-02-19,,イシモチ,15,0.125,16～27 cm,120,11
8944,2018-02-19,,ウミタナゴ,57,0.475,16～24 cm,120,11
8945,2018-02-19,,カサゴ,2,0.016666666666666666,15  cm,120,11
8946,2018-02-19,,カレイ,1,0.008333333333333333,38  cm,120,11
8947,2018-02-19,,クロダイ,1,0.008333333333333333,36  cm,120,11
8948,2018-02-19,,コノシロ,32,0.26666666666666666,25～30 cm,120,11
8949,2018-02-19,,シロギス,3,0.025,20～21 cm,120,11
8950,2018-02-19,,フッコ,1,0.008333333333333333,52  cm,120,11
8951,2018-02-19,,タコ,1,0.008333333333333333,None,120,11
8952,2018-02-19,,フグ,3,0.025,20～33 cm,120,11
8953,2018-02-19,,メバル,1,0.008333333333333333,20  cm,120,11
8954,2018-02-19,,イイダコ,1,0.008333333333333333,None,120,11
8955,2018-02-18,,アイナメ,2,0.005235602094240838,31～38 cm,382,11
8956,2018-02-18,,アジ,5,0.013089005235602094,16～24 cm,382,11
8957,2018-02-18,,アナゴ,2,0.005235602094240838,20  cm,382,11
8958,2018-02-18,,イシモチ,16,0.041884816753926704,21～30 cm,382,11
8959,2018-02-18,,ウミタナゴ,75,0.19633507853403143,16～23 cm,382,11
8960,2018-02-18,,カサゴ,8,0.020942408376963352,15～25 cm,382,11
8961,2018-02-18,,カレイ,3,0.007853403141361256,25～37 cm,382,11
8962,2018-02-18,,クロダイ,1,0.002617801047120419,47  cm,382,11
8963,2018-02-18,,コノシロ,36,0.09424083769633508,23～30 cm,382,11
8964,2018-02-18,,セイゴ,4,0.010471204188481676,25～30 cm,382,11
8965,2018-02-18,,フグ,7,0.01832460732984293,15～30 cm,382,11
8966,2018-02-18,,メバル,2,0.005235602094240838,20  cm,382,11
8967,2018-02-17,,アイナメ,5,0.014749262536873156,28～39 cm,339,11
8968,2018-02-17,,アジ,10,0.029498525073746312,15～28 cm,339,11
8969,2018-02-17,,アナゴ,8,0.02359882005899705,30～60 cm,339,11
8970,2018-02-17,,イシモチ,7,0.02064896755162242,20～25 cm,339,11
8971,2018-02-17,,ウミタナゴ,77,0.22713864306784662,15～26 cm,339,11
8972,2018-02-17,,カサゴ,4,0.011799410029498525,15～20 cm,339,11
8973,2018-02-17,,カレイ,2,0.0058997050147492625,17～34 cm,339,11
8974,2018-02-17,,クロダイ,5,0.014749262536873156,45～51 cm,339,11
8975,2018-02-17,,コノシロ,86,0.2536873156342183,25～30 cm,339,11
8976,2018-02-17,,フッコ,1,0.0029498525073746312,57  cm,339,11
8977,2018-02-17,,セイゴ,2,0.0058997050147492625,25～30 cm,339,11
8978,2018-02-17,,フグ,15,0.04424778761061947,25～35 cm,339,11
8979,2018-02-17,,メバル,3,0.008849557522123894,15～17 cm,339,11
8980,2018-02-16,,アイナメ,2,0.015748031496062992,24～31 cm,127,10
8981,2018-02-16,,アジ,61,0.48031496062992124,16～25 cm,127,10
8982,2018-02-16,,アナゴ,1,0.007874015748031496,25  cm,127,10
8983,2018-02-16,,イシモチ,23,0.18110236220472442,22～28 cm,127,10
8984,2018-02-16,,ウミタナゴ,130,1.0236220472440944,13～23 cm,127,10
8985,2018-02-16,,カサゴ,5,0.03937007874015748,15～19 cm,127,10
8986,2018-02-16,,クロダイ,2,0.015748031496062992,27～48 cm,127,10
8987,2018-02-16,,コノシロ,33,0.25984251968503935,25～29 cm,127,10
8988,2018-02-16,,フッコ,2,0.015748031496062992,40～43 cm,127,10
8989,2018-02-16,,セイゴ,2,0.015748031496062992,20～25 cm,127,10
8990,2018-02-16,,ハゼ,1,0.007874015748031496,20  cm,127,10
8991,2018-02-16,,フグ,7,0.05511811023622047,25～40 cm,127,10
8992,2018-02-16,,メバル,5,0.03937007874015748,17～23 cm,127,10
8993,2018-02-15,,アジ,29,0.18354430379746836,23～26 cm,158,11
8994,2018-02-15,,アナゴ,5,0.03164556962025317,30～40 cm,158,11
8995,2018-02-15,,イイダコ,1,0.006329113924050633,None,158,11
8996,2018-02-15,,イシモチ,12,0.0759493670886076,24～28 cm,158,11
8997,2018-02-15,,ウミタナゴ,107,0.6772151898734177,15～25 cm,158,11
8998,2018-02-15,,カサゴ,9,0.056962025316455694,15～24 cm,158,11
8999,2018-02-15,,カレイ,6,0.0379746835443038,20～34 cm,158,11
9000,2018-02-15,,クロダイ,1,0.006329113924050633,43  cm,158,11
9001,2018-02-15,,コノシロ,50,0.31645569620253167,16～30 cm,158,11
9002,2018-02-15,,シャコ,1,0.006329113924050633,15  cm,158,11
9003,2018-02-15,,ハゼ,1,0.006329113924050633,15  cm,158,11
9004,2018-02-15,,フグ,13,0.08227848101265822,15～35 cm,158,11
9005,2018-02-15,,メバル,1,0.006329113924050633,17  cm,158,11
9006,2018-02-14,,アイナメ,1,0.009174311926605505,39  cm,109,11
9007,2018-02-14,,アジ,8,0.07339449541284404,18～23 cm,109,11
9008,2018-02-14,,アナゴ,2,0.01834862385321101,30～72 cm,109,11
9009,2018-02-14,,イシモチ,12,0.11009174311926606,22～30 cm,109,11
9010,2018-02-14,,ウミタナゴ,95,0.8715596330275229,15～25 cm,109,11
9011,2018-02-14,,カサゴ,5,0.045871559633027525,15～20 cm,109,11
9012,2018-02-14,,クロダイ,1,0.009174311926605505,43  cm,109,11
9013,2018-02-14,,コノシロ,83,0.7614678899082569,25～35 cm,109,11
9014,2018-02-14,,フッコ,2,0.01834862385321101,40～41 cm,109,11
9015,2018-02-14,,セイゴ,4,0.03669724770642202,23～35 cm,109,11
9016,2018-02-14,,メバル,2,0.01834862385321101,15～18 cm,109,11
9017,2018-02-13,,アイナメ,1,0.009259259259259259,26  cm,108,11
9018,2018-02-13,,アジ,11,0.10185185185185185,24～31 cm,108,11
9019,2018-02-13,,アナゴ,1,0.009259259259259259,30  cm,108,11
9020,2018-02-13,,イシモチ,6,0.05555555555555555,25～28 cm,108,11
9021,2018-02-13,,ウミタナゴ,138,1.2777777777777777,15～25 cm,108,11
9022,2018-02-13,,カサゴ,3,0.027777777777777776,15～17 cm,108,11
9023,2018-02-13,,カレイ,4,0.037037037037037035,17～23 cm,108,11
9024,2018-02-13,,クロダイ,2,0.018518518518518517,43～51 cm,108,11
9025,2018-02-13,,コノシロ,71,0.6574074074074074,25～30 cm,108,11
9026,2018-02-13,,シロギス,1,0.009259259259259259,25  cm,108,11
9027,2018-02-13,,フッコ,1,0.009259259259259259,50  cm,108,11
9028,2018-02-13,,セイゴ,3,0.027777777777777776,22～25 cm,108,11
9029,2018-02-13,,フグ,3,0.027777777777777776,20～25 cm,108,11
9030,2018-02-13,,サバ,1,0.009259259259259259,27  cm,108,11
9031,2018-02-12,,アイナメ,1,0.002577319587628866,35  cm,388,11
9032,2018-02-12,,アジ,5,0.01288659793814433,20～22 cm,388,11
9033,2018-02-12,,アナゴ,4,0.010309278350515464,20～30 cm,388,11
9034,2018-02-12,,イシモチ,9,0.023195876288659795,22～32 cm,388,11
9035,2018-02-12,,ウミタナゴ,75,0.19329896907216496,15～26 cm,388,11
9036,2018-02-12,,カサゴ,8,0.020618556701030927,16～20 cm,388,11
9037,2018-02-12,,カレイ,4,0.010309278350515464,18～37 cm,388,11
9038,2018-02-12,,コノシロ,120,0.30927835051546393,25～30 cm,388,11
9039,2018-02-12,,シロギス,1,0.002577319587628866,23  cm,388,11
9040,2018-02-12,,セイゴ,1,0.002577319587628866,25  cm,388,11
9041,2018-02-12,,フグ,4,0.010309278350515464,18～20 cm,388,11
9042,2018-02-12,,メバル,4,0.010309278350515464,18～23 cm,388,11
9043,2018-02-11,,アイナメ,2,0.004140786749482402,28～30 cm,483,10
9044,2018-02-11,,アジ,10,0.020703933747412008,20～25 cm,483,10
9045,2018-02-11,,アナゴ,16,0.033126293995859216,25～55 cm,483,10
9046,2018-02-11,,イイダコ,2,0.004140786749482402,None,483,10
9047,2018-02-11,,イシモチ,19,0.039337474120082816,21～30 cm,483,10
9048,2018-02-11,,ウミタナゴ,162,0.33540372670807456,15～27 cm,483,10
9049,2018-02-11,,カサゴ,16,0.033126293995859216,15～20 cm,483,10
9050,2018-02-11,,カレイ,11,0.022774327122153208,20～38 cm,483,10
9051,2018-02-11,,クロダイ,1,0.002070393374741201,49  cm,483,10
9052,2018-02-11,,コノシロ,134,0.2774327122153209,25～30 cm,483,10
9053,2018-02-11,,シコイワシ,58,0.12008281573498965,10～13 cm,483,10
9054,2018-02-11,,シロギス,1,0.002070393374741201,17  cm,483,10
9055,2018-02-11,,フッコ,1,0.002070393374741201,45  cm,483,10
9056,2018-02-11,,セイゴ,3,0.006211180124223602,20～25 cm,483,10
9057,2018-02-11,,ニベ,1,0.002070393374741201,30  cm,483,10
9058,2018-02-11,,フグ,5,0.010351966873706004,15～25 cm,483,10
9059,2018-02-11,,メバル,2,0.004140786749482402,17～22 cm,483,10
9060,2018-02-09,,アイナメ,1,0.010309278350515464,28  cm,97,10
9061,2018-02-09,,アジ,2,0.020618556701030927,15～22 cm,97,10
9062,2018-02-09,,アナゴ,3,0.030927835051546393,25～40 cm,97,10
9063,2018-02-09,,イシモチ,5,0.05154639175257732,24～29 cm,97,10
9064,2018-02-09,,ウミタナゴ,127,1.309278350515464,15～25 cm,97,10
9065,2018-02-09,,カサゴ,2,0.020618556701030927,15～19 cm,97,10
9066,2018-02-09,,カレイ,1,0.010309278350515464,18  cm,97,10
9067,2018-02-09,,コノシロ,12,0.12371134020618557,28～30 cm,97,10
9068,2018-02-09,,サバ,1,0.010309278350515464,31  cm,97,10
9069,2018-02-09,,シロギス,1,0.010309278350515464,23  cm,97,10
9070,2018-02-09,,セイゴ,5,0.05154639175257732,20～35 cm,97,10
9071,2018-02-09,,フグ,2,0.020618556701030927,18～21 cm,97,10
9072,2018-02-09,,メバル,2,0.020618556701030927,20～25 cm,97,10
9073,2018-02-08,,アナゴ,3,0.037037037037037035,28～50 cm,81,10
9074,2018-02-08,,イシモチ,5,0.06172839506172839,21～30 cm,81,10
9075,2018-02-08,,ウミタナゴ,55,0.6790123456790124,12～25 cm,81,10
9076,2018-02-08,,カサゴ,4,0.04938271604938271,15～18 cm,81,10
9077,2018-02-08,,コノシロ,1,0.012345679012345678,30  cm,81,10
9078,2018-02-08,,シロギス,1,0.012345679012345678,21  cm,81,10
9079,2018-02-08,,セイゴ,3,0.037037037037037035,25～31 cm,81,10
9080,2018-02-08,,フグ,1,0.012345679012345678,25  cm,81,10
9081,2018-02-08,,イイダコ,1,0.012345679012345678,None,81,10
9082,2018-02-07,,アナゴ,1,0.011764705882352941,30  cm,85,10
9083,2018-02-07,,イシモチ,10,0.11764705882352941,25～32 cm,85,10
9084,2018-02-07,,ウミタナゴ,57,0.6705882352941176,15～25 cm,85,10
9085,2018-02-07,,カサゴ,8,0.09411764705882353,15～20 cm,85,10
9086,2018-02-07,,カレイ,2,0.023529411764705882,15～20 cm,85,10
9087,2018-02-07,,クロダイ,1,0.011764705882352941,51  cm,85,10
9088,2018-02-07,,コノシロ,6,0.07058823529411765,27～30 cm,85,10
9089,2018-02-07,,サバ,1,0.011764705882352941,30  cm,85,10
9090,2018-02-07,,セイゴ,5,0.058823529411764705,20～38 cm,85,10
9091,2018-02-07,,フグ,1,0.011764705882352941,20  cm,85,10
9092,2018-02-07,,メバル,1,0.011764705882352941,17  cm,85,10
9093,2018-02-06,,アイナメ,2,0.027777777777777776,26～27 cm,72,10
9094,2018-02-06,,アジ,2,0.027777777777777776,20～22 cm,72,10
9095,2018-02-06,,イイダコ,1,0.013888888888888888,None,72,10
9096,2018-02-06,,イシモチ,1,0.013888888888888888,27  cm,72,10
9097,2018-02-06,,ウミタナゴ,79,1.0972222222222223,12～27 cm,72,10
9098,2018-02-06,,カサゴ,2,0.027777777777777776,22～25 cm,72,10
9099,2018-02-06,,コノシロ,9,0.125,26～30 cm,72,10
9100,2018-02-06,,ハゼ,1,0.013888888888888888,20  cm,72,10
9101,2018-02-06,,フグ,5,0.06944444444444445,15～25 cm,72,10
9102,2018-02-05,,アイナメ,1,0.014492753623188406,41  cm,69,11
9103,2018-02-05,,アナゴ,1,0.014492753623188406,18  cm,69,11
9104,2018-02-05,,ウミタナゴ,11,0.15942028985507245,16～24 cm,69,11
9105,2018-02-05,,カサゴ,2,0.028985507246376812,16～23 cm,69,11
9106,2018-02-05,,カレイ,3,0.043478260869565216,15～38 cm,69,11
9107,2018-02-05,,クロダイ,2,0.028985507246376812,47～48 cm,69,11
9108,2018-02-05,,コノシロ,5,0.07246376811594203,22～27 cm,69,11
9109,2018-02-05,,フッコ,1,0.014492753623188406,48  cm,69,11
9110,2018-02-05,,フグ,2,0.028985507246376812,20～26 cm,69,11
9111,2018-02-04,,アイナメ,2,0.006688963210702341,29～30 cm,299,11
9112,2018-02-04,,アジ,1,0.0033444816053511705,25  cm,299,11
9113,2018-02-04,,アナゴ,2,0.006688963210702341,35～60 cm,299,11
9114,2018-02-04,,イシモチ,5,0.016722408026755852,17～27 cm,299,11
9115,2018-02-04,,ウミタナゴ,24,0.0802675585284281,15～24 cm,299,11
9116,2018-02-04,,カレイ,3,0.010033444816053512,20～29 cm,299,11
9117,2018-02-04,,クロダイ,3,0.010033444816053512,46～50 cm,299,11
9118,2018-02-04,,コノシロ,3,0.010033444816053512,25～30 cm,299,11
9119,2018-02-04,,フッコ,2,0.006688963210702341,45～47 cm,299,11
9120,2018-02-04,,セイゴ,2,0.006688963210702341,25  cm,299,11
9121,2018-02-04,,フグ,10,0.033444816053511704,15～30 cm,299,11
9122,2018-02-04,,ボラ,1,0.0033444816053511705,50  cm,299,11
9123,2018-02-04,,ニベ,1,0.0033444816053511705,25  cm,299,11
9124,2018-02-03,,アイナメ,4,0.022988505747126436,26～30 cm,174,10
9125,2018-02-03,,イシモチ,11,0.06321839080459771,23～30 cm,174,10
9126,2018-02-03,,ウミタナゴ,32,0.1839080459770115,10～25 cm,174,10
9127,2018-02-03,,クロダイ,2,0.011494252873563218,47～48 cm,174,10
9128,2018-02-03,,コノシロ,4,0.022988505747126436,25～30 cm,174,10
9129,2018-02-03,,シロギス,4,0.022988505747126436,19～22 cm,174,10
9130,2018-02-03,,フッコ,2,0.011494252873563218,43～45 cm,174,10
9131,2018-02-03,,セイゴ,4,0.022988505747126436,25～35 cm,174,10
9132,2018-02-03,,ショウサイフグ,2,0.011494252873563218,15～20 cm,174,10
9133,2018-02-03,,メバル,1,0.005747126436781609,24  cm,174,10
9134,2018-02-02,,ウミタナゴ,6,1.2,15～26 cm,5,10
9135,2018-02-02,,フッコ,1,0.2,44  cm,5,10
9136,2018-02-02,,セイゴ,1,0.2,38  cm,5,10
9137,2018-02-01,,アナゴ,1,0.02127659574468085,35  cm,47,10
9138,2018-02-01,,イシモチ,1,0.02127659574468085,20  cm,47,10
9139,2018-02-01,,ウミタナゴ,26,0.5531914893617021,12～24 cm,47,10
9140,2018-02-01,,カサゴ,2,0.0425531914893617,15  cm,47,10
9141,2018-02-01,,カレイ,1,0.02127659574468085,32  cm,47,10
9142,2018-02-01,,クロダイ,2,0.0425531914893617,46～47 cm,47,10
9143,2018-02-01,,フッコ,1,0.02127659574468085,40  cm,47,10
9144,2018-01-30,,アジ,3,0.05555555555555555,20  cm,54,10
9145,2018-01-30,,ウミタナゴ,21,0.3888888888888889,18～26 cm,54,10
9146,2018-01-30,,カサゴ,12,0.2222222222222222,15～20 cm,54,10
9147,2018-01-30,,クロダイ,1,0.018518518518518517,46  cm,54,10
9148,2018-01-30,,スズキ,1,0.018518518518518517,64  cm,54,10
9149,2018-01-30,,フッコ,8,0.14814814814814814,40～58 cm,54,10
9150,2018-01-30,,セイゴ,1,0.018518518518518517,30  cm,54,10
9151,2018-01-30,,フグ,4,0.07407407407407407,15～20 cm,54,10
9152,2018-01-29,,アジ,2,0.02666666666666667,20～24 cm,75,10
9153,2018-01-29,,イカ,1,0.013333333333333334,None,75,10
9154,2018-01-29,,イシモチ,3,0.04,24～29 cm,75,10
9155,2018-01-29,,ウミタナゴ,208,2.7733333333333334,16～24 cm,75,10
9156,2018-01-29,,カサゴ,6,0.08,15～20 cm,75,10
9157,2018-01-29,,フッコ,1,0.013333333333333334,47  cm,75,10
9158,2018-01-29,,フグ,2,0.02666666666666667,20  cm,75,10
9159,2018-01-29,,メバル,4,0.05333333333333334,15  cm,75,10
9160,2018-01-28,,アジ,1,0.005714285714285714,23  cm,175,10
9161,2018-01-28,,ウミタナゴ,140,0.8,16～27 cm,175,10
9162,2018-01-28,,カサゴ,2,0.011428571428571429,15～20 cm,175,10
9163,2018-01-28,,コノシロ,4,0.022857142857142857,20～28 cm,175,10
9164,2018-01-28,,フグ,5,0.02857142857142857,20～25 cm,175,10
9165,2018-01-27,,アイナメ,3,0.01875,22～28 cm,160,11
9166,2018-01-27,,イシモチ,3,0.01875,22～24 cm,160,11
9167,2018-01-27,,ウミタナゴ,82,0.5125,13～24 cm,160,11
9168,2018-01-27,,カレイ,1,0.00625,42  cm,160,11
9169,2018-01-27,,コノシロ,2,0.0125,30  cm,160,11
9170,2018-01-27,,シロギス,1,0.00625,18  cm,160,11
9171,2018-01-27,,スズキ,1,0.00625,68  cm,160,11
9172,2018-01-27,,フッコ,2,0.0125,40～43 cm,160,11
9173,2018-01-27,,セイゴ,1,0.00625,38  cm,160,11
9174,2018-01-27,,フグ,9,0.05625,18～25 cm,160,11
9175,2018-01-27,,カサゴ,6,0.0375,15～24 cm,160,11
9176,2018-01-26,,アジ,2,0.05405405405405406,24～26 cm,37,11
9177,2018-01-26,,アナゴ,3,0.08108108108108109,28～41 cm,37,11
9178,2018-01-26,,ウミタナゴ,70,1.8918918918918919,12～25 cm,37,11
9179,2018-01-26,,クロダイ,1,0.02702702702702703,51  cm,37,11
9180,2018-01-26,,フッコ,1,0.02702702702702703,42  cm,37,11
9181,2018-01-26,,フグ,2,0.05405405405405406,15  cm,37,11
9182,2018-01-26,,メバル,1,0.02702702702702703,18  cm,37,11
9183,2018-01-25,,アイナメ,2,0.05128205128205128,20～38 cm,39,11
9184,2018-01-25,,アジ,1,0.02564102564102564,20  cm,39,11
9185,2018-01-25,,ウミタナゴ,104,2.6666666666666665,16～27 cm,39,11
9186,2018-01-25,,カレイ,1,0.02564102564102564,28  cm,39,11
9187,2018-01-25,,クロダイ,2,0.05128205128205128,47～48 cm,39,11
9188,2018-01-25,,フグ,1,0.02564102564102564,20  cm,39,11
9189,2018-01-24,,ウミタナゴ,54,1.3846153846153846,16～25 cm,39,11
9190,2018-01-24,,カサゴ,2,0.05128205128205128,15  cm,39,11
9191,2018-01-24,,クロダイ,1,0.02564102564102564,48  cm,39,11
9192,2018-01-24,,フッコ,1,0.02564102564102564,44  cm,39,11
9193,2018-01-24,,フグ,5,0.1282051282051282,15～25 cm,39,11
9194,2018-01-24,,メバル,1,0.02564102564102564,20  cm,39,11
9195,2018-01-23,,アナゴ,1,0.14285714285714285,30  cm,7,11
9196,2018-01-22,,アジ,1,0.2,24  cm,5,11
9197,2018-01-22,,ウミタナゴ,3,0.6,15～22 cm,5,11
9198,2018-01-20,,アイナメ,5,0.024154589371980676,23～38 cm,207,11
9199,2018-01-20,,アジ,42,0.2028985507246377,20～23 cm,207,11
9200,2018-01-20,,アナゴ,3,0.014492753623188406,20～30 cm,207,11
9201,2018-01-20,,イシモチ,3,0.014492753623188406,20～29 cm,207,11
9202,2018-01-20,,ウミタナゴ,49,0.23671497584541062,12～26 cm,207,11
9203,2018-01-20,,カサゴ,6,0.028985507246376812,15～18 cm,207,11
9204,2018-01-20,,カレイ,1,0.004830917874396135,18  cm,207,11
9205,2018-01-20,,クロダイ,5,0.024154589371980676,40～49 cm,207,11
9206,2018-01-20,,シロギス,1,0.004830917874396135,22  cm,207,11
9207,2018-01-20,,フッコ,1,0.004830917874396135,40  cm,207,11
9208,2018-01-20,,セイゴ,5,0.024154589371980676,22～35 cm,207,11
9209,2018-01-20,,ニベ,6,0.028985507246376812,26～34 cm,207,11
9210,2018-01-20,,フグ,3,0.014492753623188406,15～20 cm,207,11
9211,2018-01-20,,メバル,2,0.00966183574879227,24～25 cm,207,11
9212,2018-01-19,,アイナメ,2,0.02531645569620253,26～42 cm,79,11
9213,2018-01-19,,アジ,3,0.0379746835443038,18～21 cm,79,11
9214,2018-01-19,,アナゴ,3,0.0379746835443038,35～40 cm,79,11
9215,2018-01-19,,ウミタナゴ,20,0.25316455696202533,13～25 cm,79,11
9216,2018-01-19,,カサゴ,5,0.06329113924050633,15～22 cm,79,11
9217,2018-01-19,,フッコ,2,0.02531645569620253,40～43 cm,79,11
9218,2018-01-19,,セイゴ,1,0.012658227848101266,30  cm,79,11
9219,2018-01-19,,タコ,1,0.012658227848101266,None,79,11
9220,2018-01-19,,フグ,8,0.10126582278481013,15～20 cm,79,11
9221,2018-01-18,,アイナメ,1,0.007407407407407408,25  cm,135,11
9222,2018-01-18,,アジ,15,0.1111111111111111,20～30 cm,135,11
